Nomor #,Tanggal,Keterangan,Kode Barang,Nama Barang,Kuantitas,Catatan,Stok Akhir,Nama Departemen,Nama Proyek,No. Lambung,Tipe Penyesuaian,Biaya Satuan,Total Biaya,Nama Gudang
IA.BRCM.2024.10.02133,2024-10-15,"PEMAKAIAN MDT028 SHIFT 1 PIT SAMBOJA

HM: 5096",114471,PERSEDIAAN HSD/SOLAR,88,,-5315,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT028 - MERCY 2528 AXOR - BRCM,Pengurangan,10711.864657,942644.089816,BBE
IA.BRCM.2024.10.02134,2024-10-15,"PEMAKAIAN MDT030 SHIFT 1 PIT SAMBOJA

HM: 8314",114471,PERSEDIAAN HSD/SOLAR,109,,-5336,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT030 - MERCY 2528 AXOR - BRCM,Pengurangan,10711.864657,1167593.247613,BBE
IA.BRCM.2024.10.02135,2024-10-15,"PEMAKAIAN MDT035 SHIFT 1 PIT SAMBOJA

HM: 7812",114471,PERSEDIAAN HSD/SOLAR,78,,-5305,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT035 - MERCY 2528 AXOR - BRCM,Pengurangan,10711.864657,835525.443246,BBE
IA.BRCM.2024.10.02136,2024-10-15,"PEMAKAIAN MDT036 SHIFT 1 PIT SAMBOJA

HM: 6606",114471,PERSEDIAAN HSD/SOLAR,87,,-5314,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT036 - MERCY 2528 AXOR - BRCM,Pengurangan,10711.864657,931932.225159,BBE
IA.BRCM.2024.10.02137,2024-10-15,"PEMAKAIAN MDT038 SHIFT 1 PIT SAMBOJA

HM: 6368",114471,PERSEDIAAN HSD/SOLAR,85,,-5312,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT038 - MERCY 2528 AXOR - BRCM,Pengurangan,10711.864657,910508.495845,BBE
IA.BRCM.2024.10.02138,2024-10-15,"PEMAKAIAN MDT040 SHIFT 1 PIT SAMBOJA

HM: 6893",114471,PERSEDIAAN HSD/SOLAR,103,,-5330,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT040 - MERCY 2528 AXOR - BRCM,Pengurangan,10711.864657,1103322.059671,BBE
IA.BRCM.2024.10.02139,2024-10-15,"PEMAKAIAN MDT042 SHIFT 1 PIT SAMBOJA

HM: 7546",114471,PERSEDIAAN HSD/SOLAR,103,,-5330,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT042 - MERCY 2528 AXOR - BRCM,Pengurangan,10711.864657,1103322.059671,BBE
IA.BRCM.2024.10.02140,2024-10-15,"PEMAKAIAN MDT043 SHIFT 1 PIT SAMBOJA

HM: 6956",114471,PERSEDIAAN HSD/SOLAR,87,,-5314,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT043 - MERCY 2528 AXOR - BRCM,Pengurangan,10711.864657,931932.225159,BBE
IA.BRCM.2024.10.02141,2024-10-15,"PEMAKAIAN MDT045 SHIFT 1 PIT SAMBOJA

HM: 7907",114471,PERSEDIAAN HSD/SOLAR,127,,-5354,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT045 - MERCY 2528 AXOR - BRCM,Pengurangan,10711.864657,1360406.811439,BBE
IA.BRCM.2024.10.02142,2024-10-15,"PEMAKAIAN MDT049 SHIFT 1 PIT SAMBOJA

HM: 6583.2",114471,PERSEDIAAN HSD/SOLAR,100,,-5327,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT049 - QUESTER CWE 280 - BRCM,Pengurangan,10711.864657,1071186.4657,BBE
IA.BRCM.2024.10.02143,2024-10-15,"PEMAKAIAN MDT052 SHIFT 1 PIT SAMBOJA

HM: 5107.45",114471,PERSEDIAAN HSD/SOLAR,109,,-5336,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT052 - QUESTER CWE 280 - BRCM,Pengurangan,10711.864657,1167593.247613,BBE
IA.BRCM.2024.10.02144,2024-10-15,"PEMAKAIAN KT 8543 NQ SHIFT 1 PIT SAMBOJA

HM: 102295",114471,PERSEDIAAN HSD/SOLAR,51,,-5278,BRCM_P_HE_FUEL,BRCM - SAMBOJA,HO-06 / KT 8543 NQ (LV EXPLORASI),Pengurangan,10711.864657,546305.097507,BBE
IA.BRCM.2024.10.02145,2024-10-15,"PEMAKAIAN A-07 SHIFT 1 PIT SAMBOJA

HM: 9514.1",114471,PERSEDIAAN HSD/SOLAR,36,,-5263,BRCM_P_HE_FUEL,BRCM - SAMBOJA,A-07,Pengurangan,10711.864657,385627.127652,BBE
IA.BRCM.2024.10.02146,2024-10-15,"PEMAKAIAN A-08 SHIFT 1 PIT SAMBOJA

HM: 78791",114471,PERSEDIAAN HSD/SOLAR,43,,-5270,BRCM_P_HE_FUEL,BRCM - SAMBOJA,A-08,Pengurangan,10711.864657,460610.180251,BBE
IA.BRCM.2024.10.02147,2024-10-15,"PEMAKAIAN D-21 SHIFT 1 PIT SAMBOJA

HM: 4776",114471,PERSEDIAAN HSD/SOLAR,54,,-5281,BRCM_P_HE_FUEL,BRCM - SAMBOJA,D-21,Pengurangan,10711.864657,578440.691478,BBE
IA.BRCM.2024.10.02148,2024-10-15,"PEMAKAIAN ME048 SHIFT 2 PIT SAMBOJA

HM: 10385",114471,PERSEDIAAN HSD/SOLAR,318,,-5545,BRCM_P_HE_FUEL,BRCM - SAMBOJA,ME048 - KOMATSU PC500 10R - BRCM,Pengurangan,10711.864657,3406372.960926,BBE
IA.BRCM.2024.10.02149,2024-10-15,"PEMAKAIAN ME052 SHIFT 2 PIT SAMBOJA

HM: 8930",114471,PERSEDIAAN HSD/SOLAR,407,,-5634,BRCM_P_HE_FUEL,BRCM - SAMBOJA,ME052 - SANY SY500H - BRCM,Pengurangan,10711.864657,4359728.915399,BBE
IA.BRCM.2024.10.02150,2024-10-15,"PEMAKAIAN ME057 SHIFT 2 PIT SAMBOJA

HM: 8452.3",114471,PERSEDIAAN HSD/SOLAR,168,,-5395,BRCM_P_HE_FUEL,BRCM - SAMBOJA,ME057 - HITACHI ZX200 - BRCM,Pengurangan,10711.864657,1799593.262376,BBE
IA.BRCM.2024.10.02151,2024-10-15,"PEMAKAIAN ME069 SHIFT 2 PIT SAMBOJA

HM: 872.3",114471,PERSEDIAAN HSD/SOLAR,303,,-5530,BRCM_P_HE_FUEL,BRCM - SAMBOJA,ME069 - HITACHI ZX200 - BRCM,Pengurangan,10711.864657,3245694.991071,BBE
IA.BRCM.2024.10.02152,2024-10-15,"PEMAKAIAN ME070 SHIFT 2 PIT SAMBOJA

HM: 847.2",114471,PERSEDIAAN HSD/SOLAR,362,,-5589,BRCM_P_HE_FUEL,BRCM - SAMBOJA,ME070 - HITACHI ZX200 - BRCM,Pengurangan,10711.864657,3877695.005834,BBE
IA.BRCM.2024.10.02153,2024-10-15,"PEMAKAIAN ME066 SHIFT 2 PIT SAMBOJA

HM: 866.6",114471,PERSEDIAAN HSD/SOLAR,372,,-5599,BRCM_P_HE_FUEL,BRCM - SAMBOJA,ME066 - DOOSAN DEVELON - BRCM,Pengurangan,10711.864657,3984813.652404,BBE
IA.BRCM.2024.10.02154,2024-10-15,"PEMAKAIAN MD035 SHIFT 2 PIT SAMBOJA

HM: 6792",114471,PERSEDIAAN HSD/SOLAR,681,,-5908,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MD035 - KOMATSU 375A - BRCM,Pengurangan,10711.864657,7294779.831417,BBE
